site_id,type,hits,fails,max_retries,,num_stores,max_stores,memcpy_size,memcpy_max_size,undolog_size_avg,undolog_size_max
3850, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3851, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3852, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3853, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3854, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3855, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3856, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3857, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3858, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3859, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3860, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3861, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3862, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3863, UNDOLOG,       3,       0,       0,,     114,      38,      24,               8,        624.0000,             624
3864, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3865, UNDOLOG,       3,       0,       0,,      27,       9,       0,               0,        144.0000,             144
3866, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3867, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
3868, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
